instance class;predicted class;recall(0);recall(1);timestamp 
0;0;75.5855579457056;58.917095378474635;1359471617
0;0;75.82970236624857;58.917095378474635;1359473959
0;0;76.07140534258609;58.917095378474635;1359485110
0;0;76.31069128916025;58.917095378474635;1359508303
0;0;76.54758437626865;58.917095378474635;1359544743
0;0;76.78210853250597;58.917095378474635;1359549400
0;0;77.01428744718092;58.917095378474635;1359549426
0;0;77.24414457270913;58.917095378474635;1359552157
1;0;77.24414457270913;58.32697498985462;1359567938
1;0;77.24414457270913;57.74277472901588;1359571356
0;0;77.47170312698205;57.74277472901588;1359574295
0;0;77.69698609571223;57.74277472901588;1359574813
0;0;77.92001623475512;57.74277472901588;1359576629
0;0;78.14081607240757;57.74277472901588;1359617630
1;0;78.14081607240757;57.164435017198464;1359628638
1;0;78.14081607240757;56.59189687896856;1359629480
1;0;78.14081607240757;56.02510193603448;1359639879
0;0;78.3594079116835;56.02510193603448;1359640997
1;1;78.3594079116835;56.46552477771763;1359823408
1;0;78.3594079116835;55.90001293122838;1359834370
1;1;78.3594079116835;56.341675111617775;1359839555
1;1;78.3594079116835;56.77890747064431;1359969165
1;1;78.3594079116835;57.211754569775685;1359972032
1;1;78.3594079116835;57.64026051960888;1359984907
0;1;77.57581383256664;57.64026051960888;1359994698
0;1;76.80005569424094;57.64026051960888;1359998810
0;1;76.03205513729849;57.64026051960888;1360001585
0;0;76.2717345859255;57.64026051960888;1360056625
1;1;76.2717345859255;58.06446898448387;1360056784
0;0;76.50901724006624;58.06446898448387;1360056853
0;1;75.74392706766555;58.06446898448387;1360060608
1;1;75.74392706766555;58.48442318704924;1360070304
0;1;74.98648779698887;58.48442318704924;1360070368
0;1;74.23662291901897;58.48442318704924;1360156624
1;1;74.23662291901897;58.90016591278009;1360163854
0;0;74.49425668982879;58.90016591278009;1360350515
0;0;74.74931412293051;58.90016591278009;1360582713
1;1;74.74931412293051;59.311739514448625;1360590569
0;1;74.00182098170119;59.311739514448625;1360612029
0;0;74.26180277188419;59.311739514448625;1360612626
1;0;74.26180277188419;58.71780026565705;1360612747
0;1;73.51918474416533;58.71780026565705;1360682960
1;1;73.51918474416533;59.13118856205034;1360686606
0;1;72.78399289672365;59.13118856205034;1360688090
1;1;72.78399289672365;59.54043169082439;1360689160
0;1;72.05615296775639;59.54043169082439;1360693801
1;1;72.05615296775639;59.945571328675186;1360695368
1;1;72.05615296775639;60.34664873104034;1360754888
0;0;72.33559143807884;60.34664873104034;1360760945
0;0;72.61223552369806;60.34664873104034;1360762863
0;1;71.88611316846107;60.34664873104034;1360763358
0;0;72.16725203677646;60.34664873104034;1360763394
0;0;72.44557951640871;60.34664873104034;1360765329
0;1;71.72112372124461;60.34664873104034;1360767061
0;1;71.00391248403214;60.34664873104034;1360769336
1;1;71.00391248403214;60.743704736401405;1360773602
0;0;71.29387335919183;60.743704736401405;1360779687
0;1;70.5809346255999;60.743704736401405;1360786264
0;0;70.8751252793439;60.743704736401405;1360786303
0;1;70.16637402655044;60.743704736401405;1360787689
0;1;69.46471028628491;60.743704736401405;1360864798
0;1;68.77006318342204;60.743704736401405;1360866783
0;0;69.08236255158783;60.743704736401405;1360889833
0;0;69.39153892607196;60.743704736401405;1360922946
0;0;69.69762353681125;60.743704736401405;1360923022
0;0;70.00064730144314;60.743704736401405;1360923235
0;1;69.30064082842868;60.743704736401405;1360923458
0;0;69.60763442014442;60.743704736401405;1360923859
0;0;69.91155807594296;60.743704736401405;1360924062
0;0;70.21244249518355;60.743704736401405;1360924264
0;0;70.51031807023172;60.743704736401405;1360925207
0;0;70.80521488952941;60.743704736401405;1360941653
0;1;70.0971627406341;60.743704736401405;1360942961
0;1;69.39619111322774;60.743704736401405;1360944660
0;0;69.70222920209547;60.743704736401405;1360952744
0;1;69.0052069100745;60.743704736401405;1360960828
0;1;68.31515484097372;60.743704736401405;1360960873
0;0;68.632003292564;60.743704736401405;1361185886
0;0;68.94568325963836;60.743704736401405;1361203049
0;0;69.256226427042;60.743704736401405;1361269461
0;0;69.56366416277156;60.743704736401405;1361274303
0;0;69.86802752114384;60.743704736401405;1361280797
0;0;70.16934724593243;60.743704736401405;1361282608
0;0;70.4676537734731;60.743704736401405;1361283110
0;0;70.76297723573838;60.743704736401405;1361286915
0;0;71.055347463381;60.743704736401405;1361288098
0;0;71.34479398874718;60.743704736401405;1361293796
0;0;71.63134604885971;60.743704736401405;1361308922
0;0;71.91503258837112;60.743704736401405;1361323983
0;1;71.1958822624874;60.743704736401405;1361326482
0;0;71.48392343986252;60.743704736401405;1361365363
0;0;71.76908420546391;60.743704736401405;1361387956
0;1;71.05139336340926;60.743704736401405;1361388930
0;0;71.34087942977517;60.743704736401405;1361390761
0;1;70.62747063547742;60.743704736401405;1361447448
0;1;69.92119592912263;60.743704736401405;1361455579
0;0;70.2219839698314;60.743704736401405;1361456836
1;1;70.2219839698314;61.13677977054147;1361459033
0;1;69.51976413013308;61.13677977054147;1361523177
0;0;69.82456648883175;61.13677977054147;1361530511
1;1;69.82456648883175;61.52591385075835;1361536831
0;0;70.12632082394344;61.52591385075835;1361543889
0;0;70.425057615704;61.52591385075835;1361547631
1;1;70.425057615704;61.91114659003388;1361560332
1;0;70.425057615704;61.291251536842765;1361605373
0;0;70.720807039547;61.291251536842765;1361605812
0;0;71.01359896915153;61.291251536842765;1361606019
0;1;70.30346297946;61.291251536842765;1361608513
0;0;70.6004283496654;61.291251536842765;1361616784
0;1;69.89442406616875;61.291251536842765;1361622594
0;0;70.19547982550706;61.291251536842765;1361622979
1;0;70.19547982550706;60.677571047109026;1361624231
0;1;69.49352502725199;60.677571047109026;1361624424
0;0;69.79858977697947;60.677571047109026;1361624451
0;0;70.10060387920969;60.677571047109026;1361625129
1;0;70.10060387920969;60.070042663919864;1361694582
0;0;70.3995978404176;60.070042663919864;1361696000
0;1;69.6956018620134;60.070042663919864;1361746707
0;0;69.99864584339328;60.070042663919864;1361773763
1;1;69.99864584339328;60.469832587801264;1361781445
0;1;69.29865938495932;60.469832587801264;1361781469
0;1;68.60567279110971;60.469832587801264;1361785226
0;1;67.91961606319862;60.469832587801264;1361788679
0;1;67.24041990256661;60.469832587801264;1361794867
0;1;66.56801570354095;60.469832587801264;1361796348
0;1;65.90233554650553;60.469832587801264;1361796717
0;1;65.24331219104047;60.469832587801264;1361798118
0;0;65.59087906913008;60.469832587801264;1361805944
0;1;64.93497027843877;60.469832587801264;1361807543
0;1;64.28562057565438;60.469832587801264;1361810655
0;0;64.64276436989785;60.469832587801264;1361810685
0;1;63.99633672619884;60.469832587801264;1361810719
0;0;64.35637335893688;60.469832587801264;1361810756
0;1;63.7128096253475;60.469832587801264;1361867590
0;0;64.07568152909403;60.469832587801264;1361868190
0;0;64.4349247138031;60.469832587801264;1361876663
0;0;64.79057546666508;60.469832587801264;1361877902
0;0;65.14266971199844;60.469832587801264;1361878903
0;0;65.49124301487845;60.469832587801264;1361878937
1;1;65.49124301487845;60.86561484260543;1361885227
0;1;64.83633058472967;60.86561484260543;1361889483
0;1;64.18796727888237;60.86561484260543;1361889732
0;1;63.54608760609353;60.86561484260543;1361890231
0;1;62.91062673003259;60.86561484260543;1361890327
0;1;62.28152046273225;60.86561484260543;1361890406
0;0;62.65870525810493;60.86561484260543;1361890444
0;0;63.03211820552389;60.86561484260543;1361890837
0;0;63.40179702346867;60.86561484260543;1361891204
0;1;62.767779053233966;60.86561484260543;1361892035
0;0;63.140101262701634;60.86561484260543;1361895008
0;1;62.5087002500746;60.86561484260543;1361896219
0;0;62.88361324757387;60.86561484260543;1361896617
1;0;62.88361324757387;60.25622614028043;1361897389
0;1;62.254777115098115;60.25622614028043;1361902027
0;1;61.63222934394713;60.25622614028043;1361902650
0;1;61.01590705050764;60.25622614028043;1361903705
0;1;60.405747980002566;60.25622614028043;1361904479
0;1;59.80169050020253;60.25622614028043;1361906626
0;1;59.20367359520049;60.25622614028043;1361907745
0;1;58.61163685924847;60.25622614028043;1361913095
0;1;58.02552049065598;60.25622614028043;1361913220
0;0;58.44526528574943;60.25622614028043;1361913329
0;0;58.860812632891935;60.25622614028043;1361934081
1;1;58.860812632891935;60.65413742975044;1361973331
0;1;58.27220450656301;60.65413742975044;1361976963
0;1;57.68948246149736;60.65413742975044;1361995565
0;1;57.11258763688238;60.65413742975044;1361996293
0;1;56.541461760513556;60.65413742975044;1362045253
0;1;55.97604714290841;60.65413742975044;1362050663
0;1;55.41628667147932;60.65413742975044;1362051551
0;1;54.862123804764515;60.65413742975044;1362055135
0;1;54.31350256671686;60.65413742975044;1362055460
0;1;53.770367541049694;60.65413742975044;1362063019
1;0;53.770367541049694;60.046880591118466;1362063051
1;1;53.770367541049694;60.44687834608935;1362063253
0;1;54.232663865639196;60.44687834608935;1362070144
0;1;53.6903372269828;60.44687834608935;1362071679
0;0;54.15343385471297;60.44687834608935;1362072166
0;1;53.61189951616584;60.44687834608935;1362077295
0;0;54.07578052100419;60.44687834608935;1362077572
1;1;54.07578052100419;60.84286682821528;1362092862
0;0;54.53502271579415;60.84286682821528;1362109844
0;1;53.989672488636195;60.84286682821528;1362126363
0;0;54.44977576374984;60.84286682821528;1362127351
0;0;54.90527800611235;60.84286682821528;1362133932
0;0;55.35622522605122;60.84286682821528;1362138627
0;0;55.80266297379072;60.84286682821528;1362138757
0;0;56.244636344052815;60.84286682821528;1362141593
0;1;55.682189980612286;60.84286682821528;1362143443
0;0;56.12536808080616;60.84286682821528;1362143813
0;0;56.5641143999981;60.84286682821528;1362143908
0;0;56.998473255998114;60.84286682821528;1362143935
0;0;57.42848852343813;60.84286682821528;1362150095
0;0;57.854203638203764;60.84286682821528;1362153446
0;0;58.275661601821724;60.84286682821528;1362168065
0;0;58.69290498580351;60.84286682821528;1362214507
0;1;58.105975935945466;60.84286682821528;1362214672
0;0;58.524916176586004;60.84286682821528;1362214945
0;1;57.93966701482014;60.84286682821528;1362236532
1;1;57.93966701482014;61.23488631552024;1362340545
1;1;57.93966701482014;61.62297667955112;1362387064
0;0;58.360270344671925;61.62297667955112;1362392319
0;0;58.77666764122521;61.62297667955112;1362404335
1;1;58.77666764122521;62.0071773895163;1362407495
0;1;58.18890096481295;62.0071773895163;1362407576
0;1;57.60701195516481;62.0071773895163;1362407724
0;0;58.030941835613156;62.0071773895163;1362408219
0;0;58.45063241725703;62.0071773895163;1362408227
1;1;58.45063241725703;62.38752751638141;1362408306
1;1;58.45063241725703;62.764065736922724;1362433274
0;0;58.86612609308447;62.764065736922724;1362433338
0;0;59.27746483215364;62.764065736922724;1362450686
0;0;59.68469018383211;62.764065736922724;1362452827
0;1;59.08784328199379;62.764065736922724;1362478569
0;1;59.49696484917385;62.764065736922724;1362478971
0;0;59.90199520068212;62.764065736922724;1362486937
1;1;59.90199520068212;63.136830337738516;1362492224
1;1;59.90199520068212;63.50585921921896;1362492331
0;1;59.302975248675295;63.50585921921896;1362494607
0;1;58.709945496188546;63.50585921921896;1362497242
0;1;58.12284604122666;63.50585921921896;1362514749
0;0;58.541617580814396;63.50585921921896;1362515042
0;1;57.956201405006254;63.50585921921896;1362519060
0;1;57.376639390956186;63.50585921921896;1362521388
0;1;56.80287299704663;63.50585921921896;1362521430
1;0;56.80287299704663;62.87012322838782;1362576161
0;0;57.23484426707617;62.87012322838782;1362583475
1;0;57.23484426707617;62.240758091932946;1362596319
0;1;57.66249582440541;62.240758091932946;1362596375
0;0;58.08587086616136;62.240758091932946;1362597136
0;0;58.505012157499756;62.240758091932946;1362597231
0;1;57.91996203592477;62.240758091932946;1362599984
1;1;57.91996203592477;62.61874525448903;1362600994
1;1;57.91996203592477;62.99294468189439;1362652072
1;1;57.91996203592477;63.36339440822641;1362653034
0;0;58.34076241556553;63.36339440822641;1362657800
1;1;58.34076241556553;63.73013208409566;1362658253
1;1;58.34076241556553;64.09319498054298;1362665512
1;0;58.34076241556553;63.45162585777735;1362668255
1;1;58.34076241556553;63.817469302444195;1362669829
0;1;57.75735479140987;63.817469302444195;1362671878
0;1;57.17978124349577;63.817469302444195;1362673276
1;1;57.17978124349577;64.17964714759545;1362673310
1;1;57.17978124349577;64.53819619201845;1362677246
0;1;56.607983431060816;64.53819619201845;1362684619
0;1;56.041903596750196;64.53819619201845;1362702389
0;1;55.481484560782704;64.53819619201845;1362744385
1;1;55.481484560782704;64.893152863665;1362744493
0;1;54.92666971517487;64.893152863665;1362754624
0;1;54.37740301802312;64.893152863665;1362758728
0;1;53.833628987842886;64.893152863665;1362779077
1;1;53.833628987842886;65.24455322341645;1362949382
0;0;54.29529269796447;65.24455322341645;1362970226
0;0;54.75233977098484;65.24455322341645;1362974511
0;0;55.20481637327499;65.24455322341645;1362976621
0;1;54.65276820954224;65.24455322341645;1362989235
0;0;55.10624052744683;65.24455322341645;1363002963
1;1;55.10624052744683;65.59243296881021;1363006088
1;1;55.10624052744683;65.93682743772776;1363008733
0;0;55.555178122172364;65.93682743772776;1363008764
1;1;55.555178122172364;66.27777161204469;1363010863
0;0;55.99962634095065;66.27777161204469;1363028313
0;0;56.439630077541146;66.27777161204469;1363031638
0;1;55.87523377676573;66.27777161204469;1363032471
0;1;55.316481438998075;66.27777161204469;1363032976
0;1;54.763316624608095;66.27777161204469;1363033677
0;1;54.215683458362015;66.27777161204469;1363044255
0;1;53.673526623778386;66.27777161204469;1363044273
0;0;54.13679135754062;66.27777161204469;1363044575
0;1;53.59542344396522;66.27777161204469;1363078809
0;1;53.05946920952557;66.27777161204469;1363078840
0;1;52.52887451743031;66.27777161204469;1363078858
0;1;52.003585772256;66.27777161204469;1363078882
0;1;51.48354991453344;66.27777161204469;1363079032
0;1;50.96871441538811;66.27777161204469;1363086141
1;1;50.96871441538811;66.61530012124321;1363086215
1;0;50.96871441538811;65.94854825346144;1363095545
1;1;50.96871441538811;66.28936582700855;1363098942
0;0;51.459027271234234;66.28936582700855;1363098962
0;0;51.9444369985219;66.28936582700855;1363098975
0;1;51.42499262853668;66.28936582700855;1363098992
0;1;50.91074270225131;66.28936582700855;1363101606
0;0;51.401635275228806;66.28936582700855;1363106240
0;1;50.88761892247652;66.28936582700855;1363134738
0;1;50.37874273325175;66.28936582700855;1363138302
1;1;50.37874273325175;66.62676918869049;1363163032
0;1;49.87495530591923;66.62676918869049;1363163233
1;0;49.87495530591923;65.95992033264416;1363164239
0;1;49.376205752860045;65.95992033264416;1363176899
1;1;49.376205752860045;66.30061507835576;1363177799
1;0;49.376205752860045;65.63704212674266;1363185101
0;0;49.882443695331446;65.63704212674266;1363188040
0;0;50.38361925837813;65.63704212674266;1363188125
0;1;49.879783065794356;65.63704212674266;1363194096
1;1;49.879783065794356;65.98096253262116;1363256490
0;0;50.38098523513642;65.98096253262116;1363269762
1;1;50.38098523513642;66.32143794213154;1363270416
0;1;49.877175382785055;66.32143794213154;1363273647
0;1;49.3784036289572;66.32143794213154;1363273823
0;0;49.88461959266764;66.32143794213154;1363274478
0;0;50.38577339674097;66.32143794213154;1363331631
1;1;50.38577339674097;66.6585029206486;1363342712
1;1;50.38577339674097;66.99219168559237;1363349133
1;1;50.38577339674097;67.32253810995368;1363349275
1;1;50.38577339674097;67.6495757257834;1363349419
0;1;49.88191566277356;67.6495757257834;1363354845
0;1;49.38309650614582;67.6495757257834;1363354968
0;0;49.88926554108437;67.6495757257834;1363355043
0;0;50.39037288567353;67.6495757257834;1363355360
0;0;50.8864691568168;67.6495757257834;1363356895
0;0;51.37760446524864;67.6495757257834;1363357121
0;0;51.86382842059617;67.6495757257834;1363366580
0;1;51.34519013639021;67.6495757257834;1363366658
0;1;50.8317382350263;67.6495757257834;1363370584
1;1;50.8317382350263;67.9733377276459;1363377195
0;1;50.32342085267604;67.9733377276459;1363377217
1;1;50.32342085267604;68.29385697603723;1363501074
1;0;50.32342085267604;67.61038509691922;1363503692
1;1;50.32342085267604;67.93453164642654;1363510522
0;1;49.82018664414928;67.93453164642654;1363510673
0;0;50.3219847777078;67.93453164642654;1363513157
0;0;50.81876492993073;67.93453164642654;1363590815
0;0;51.31057728063142;67.93453164642654;1363591001
0;0;51.79747150782511;67.93453164642654;1363591089
0;1;51.27949679274687;67.93453164642654;1363600623
0;1;50.76670182481939;67.93453164642654;1363614269
1;1;50.76670182481939;68.25543174365556;1363620581
0;1;50.2590348065712;68.25543174365556;1363627594
0;1;49.75644445850549;68.25543174365556;1363677948
0;1;49.25888001392043;68.25543174365556;1363685443
0;1;48.76629121378123;68.25543174365556;1363686751
0;1;48.278628301643415;68.25543174365556;1363695991
0;0;48.79584201862699;68.25543174365556;1363719729
1;1;48.79584201862699;68.57311795247946;1363719751
0;1;48.30788359844072;68.57311795247946;1363719791
0;1;47.82480476245631;68.57311795247946;1363719837
1;1;47.82480476245631;68.88762250915217;1363727662
1;1;47.82480476245631;69.19897732562413;1363736096
0;0;48.346556714831756;69.19897732562413;1363759616
0;0;48.86309114768345;69.19897732562413;1363766955
0;1;48.37446023620661;69.19897732562413;1363771292
0;0;48.89071563384455;69.19897732562413;1363776476
0;0;49.40180847750611;69.19897732562413;1363789964
0;1;48.90779039273105;69.19897732562413;1363793441
0;1;48.418712488803735;69.19897732562413;1363793601
1;1;48.418712488803735;69.50721399282415;1363800506
1;1;48.418712488803735;69.81236378390743;1363803125
1;1;48.418712488803735;70.11445765747058;1363808041
1;1;48.418712488803735;70.41352626073359;1363871168
1;0;48.418712488803735;69.70889374997572;1363875245
0;0;48.93452536391571;69.70889374997572;1363936324
0;0;49.44518011027657;69.70889374997572;1363936489
1;0;49.44518011027657;69.01131746648154;1363938596
0;0;49.950728309173805;69.01131746648154;1364194234
1;1;49.950728309173805;69.32141877067116;1364212522
1;1;49.950728309173805;69.62841479076519;1364216024
0;1;49.45122102608206;69.62841479076519;1364216240
0;0;49.95670881582125;69.62841479076519;1364283601
0;1;49.45714172766304;69.62841479076519;1364303028
0;0;49.96257031038642;69.62841479076519;1364303674
0;1;49.46294460728255;69.62841479076519;1364304005
0;1;48.96831516120973;69.62841479076519;1364304080
1;1;48.96831516120973;69.9323366646855;1364321732
0;0;49.47863200959764;69.9323366646855;1364321782
1;1;49.47863200959764;70.23321521727894;1364322293
0;0;49.98384568950167;70.23321521727894;1364343999
0;0;50.484007232606665;70.23321521727894;1364353721
0;0;50.9791671602806;70.23321521727894;1364354759
0;0;51.469375488677805;70.23321521727894;1364372440
0;0;51.954681733791034;70.23321521727894;1364391807
0;1;51.43513491645313;70.23321521727894;1364414585
0;1;50.920783567288595;70.23321521727894;1364471404
0;0;51.41157573161572;70.23321521727894;1364472756
0;0;51.897459974299565;70.23321521727894;1364499180
0;0;52.37848537455658;70.23321521727894;1364501336
0;0;52.85470052081103;70.23321521727894;1364522540
0;0;53.326153515602925;70.23321521727894;1364565743
0;1;52.792891980446896;70.23321521727894;1364567149
0;0;53.26496306064244;70.23321521727894;1364567411
0;1;52.732313430036;70.23321521727894;1364568918
0;0;53.204990295735655;70.23321521727894;1364569453
0;1;52.6729403927783;70.23321521727894;1364570831
0;0;53.14621098885053;70.23321521727894;1364575808
0;0;53.614748878962025;70.23321521727894;1364586568
0;0;54.07860139017241;70.23321521727894;1364814848
1;1;54.07860139017241;70.53108096348218;1364903603
1;1;54.07860139017241;70.82596411145369;1364903719
0;0;54.53781537627069;70.82596411145369;1364912698
0;1;53.99243722250798;70.82596411145369;1364912896
0;0;54.45251285028292;70.82596411145369;1364971479
1;1;54.45251285028292;71.11789456567413;1364975090
1;1;54.45251285028292;71.40690193001498;1364999840
1;1;54.45251285028292;71.69301551077574;1365002190
1;1;54.45251285028292;71.97626431969034;1365004247
1;1;54.45251285028292;72.25667707690268;1365078888
1;1;54.45251285028292;72.53428221391192;1365088084
1;1;54.45251285028292;72.80910787648776;1365088179
1;1;54.45251285028292;73.08118192755583;1365088612
1;1;54.45251285028292;73.35053195005388;1365142797
1;1;54.45251285028292;73.61718524975869;1365150529
1;1;54.45251285028292;73.8811688580843;1365167968
1;1;54.45251285028292;74.14250953485154;1365187409
1;1;54.45251285028292;74.40123377102962;1365403638
0;0;54.907987721780096;74.40123377102962;1365481226
0;0;55.358907844562296;74.40123377102962;1365564031
0;0;55.805318766116685;74.40123377102962;1365564855
1;1;55.805318766116685;74.65736779144952;1365598717
1;1;55.805318766116685;74.91093755748987;1365600339
0;0;56.24726557845552;74.91093755748987;1365600451
0;0;56.684792922670965;74.91093755748987;1365678170
0;1;56.117944993444254;74.91093755748987;1365678286
1;1;56.117944993444254;75.16196876973558;1365697978
1;0;56.117944993444254;74.409932122249;1365698058
1;1;56.117944993444254;74.66597334112397;1365710219
1;1;56.117944993444254;74.91945134954165;1365759738
1;1;56.117944993444254;75.17039183533734;1365764726
0;1;55.556765543509826;75.17039183533734;1365765563
1;1;55.556765543509826;75.4188202283576;1365769572
1;1;55.556765543509826;75.66476170306233;1365770362
0;1;55.00119788807473;75.66476170306233;1365770914
1;0;55.00119788807473;74.90771891348597;1365771593
0;1;54.45118590919398;74.90771891348597;1365792601
1;1;54.45118590919398;75.15877146204272;1366104248
1;1;54.45118590919398;75.40731090201233;1366111822
1;1;54.45118590919398;75.65336241592362;1366209170
1;1;54.45118590919398;75.89695093345532;1366219296
1;0;54.45118590919398;75.13760447539299;1366222352
1;0;54.45118590919398;74.38585898687926;1366226393
0;0;54.90667405010205;74.38585898687926;1366227550
1;1;54.90667405010205;74.6421250790351;1366276660
1;1;54.90667405010205;74.8958260279014;1366290006
1;0;54.90667405010205;74.14651045542064;1366292968
1;1;54.90667405010205;74.4051674584184;1366299667
1;1;54.90667405010205;74.66123546030971;1366300694
1;1;54.90667405010205;74.9147403995178;1366316157
1;1;54.90667405010205;75.16570795411731;1366316202
0;1;54.35760730960102;75.16570795411731;1366359463
1;1;54.35760730960102;75.4141635444569;1366363366
1;1;54.35760730960102;75.66013233575542;1366367163
0;0;54.81403123650502;75.66013233575542;1366367208
0;0;55.265890924139974;75.66013233575542;1366382939
1;1;55.265890924139974;75.90363924067162;1366386137
1;1;55.265890924139974;76.14470892184794;1366635561
0;1;54.71323201489857;76.14470892184794;1366635584
1;1;54.71323201489857;76.38336579442827;1366644164
0;1;54.16609969474959;76.38336579442827;1366676652
1;0;54.16609969474959;75.61920258660342;1366718147
0;1;53.62443869780209;75.61920258660342;1366722811
0;1;53.088194310824065;75.61920258660342;1366722860
0;1;52.557312367715824;75.61920258660342;1366723780
1;0;52.557312367715824;74.86268757170055;1366791371
1;1;52.557312367715824;75.11416698976818;1366813083
1;0;52.557312367715824;74.36271087519795;1366899165
0;1;52.03173924403867;74.36271087519795;1366900518
0;1;51.511421851598286;74.36271087519795;1366902762
0;1;50.996307633082296;74.36271087519795;1366985867
0;0;51.48634455675148;74.36271087519795;1367299007
0;0;51.97148111118397;74.36271087519795;1367299221
0;0;52.45176630007214;74.36271087519795;1367305326
0;0;52.92724863707142;74.36271087519795;1367315374
0;0;53.39797615070072;74.36271087519795;1367435828
1;1;53.39797615070072;74.61919001618294;1367587290
0;1;52.863996389193716;74.61919001618294;1367589061
0;1;52.33535642530177;74.61919001618294;1367594513
1;0;52.33535642530177;73.8726919621976;1367600932
0;0;52.812002861048754;73.8726919621976;1367601844
0;0;53.28388283243829;73.8726919621976;1367602110
0;0;53.751044004113915;73.8726919621976;1367652457
0;1;53.21353356407277;73.8726919621976;1367850364
0;1;52.681398228432045;73.8726919621976;1367853683
1;1;52.681398228432045;74.13407116746131;1367958701
0;0;53.15458424614773;74.13407116746131;1368023875
1;1;53.15458424614773;74.39283446793792;1368030512
1;1;53.15458424614773;74.64900806474397;1368037763
0;0;53.62303840368625;74.64900806474397;1368039387
0;0;54.0868080196494;74.64900806474397;1368068865
1;1;54.0868080196494;74.90261789614686;1368119912
1;1;54.0868080196494;75.15368964021019;1368208184
0;0;54.545939939452914;75.15368964021019;1368208378
1;1;54.545939939452914;75.40224871741195;1368217466
0;0;55.00048054005839;75.40224871741195;1368438039
1;1;55.00048054005839;75.64832029323665;1368530075
0;0;55.450475734657815;75.64832029323665;1368631952
1;1;55.450475734657815;75.89192928074078;1368631966
0;0;55.89597097731125;75.89192928074078;1368632003
0;1;55.33701126753814;75.89192928074078;1368632020
0;1;54.783641154862764;75.89192928074078;1368697757
0;0;55.23580474331414;75.89192928074078;1368702392
1;1;55.23580474331414;76.13310034309258;1368708517
0;1;54.683446695881;76.13310034309258;1368711628
0;1;54.13661222892219;76.13310034309258;1368722129
1;1;54.13661222892219;76.37185789608604;1368730967
0;0;54.59524610663296;76.37185789608604;1368733671
1;0;54.59524610663296;75.60785877957211;1368734595
1;1;54.59524610663296;75.85186889536169;1368734665
1;1;54.59524610663296;76.09343714415651;1368786842
0;1;54.04929364556664;76.09343714415651;1368786890
0;1;53.50880070911097;76.09343714415651;1368791139
0;1;52.97371270201986;76.09343714415651;1368796673
0;0;53.44397557499967;76.09343714415651;1368798308
1;1;53.44397557499967;76.33258797978557;1368798373
1;0;53.44397557499967;75.56899275919866;1368798961
0;1;52.909535819249676;75.56899275919866;1368801108
0;1;52.38044046105718;75.56899275919866;1368801999
0;1;51.856636056446604;75.56899275919866;1368802759
0;0;52.33806969588215;75.56899275919866;1368807342
1;1;52.33806969588215;75.81338817446331;1368809222
0;0;52.81468899892333;75.81338817446331;1368810586
0;1;52.2865421089341;75.81338817446331;1368813447
0;0;52.763676687844765;75.81338817446331;1368961520
0;1;52.23603992096631;75.81338817446331;1368961721
0;1;51.71367952175665;75.81338817446331;1369057229
0;1;51.196542726539086;75.81338817446331;1369057270
1;0;51.196542726539086;75.05499210920044;1369098987
0;0;51.684577299273705;75.05499210920044;1369106737
0;1;51.16773152628097;75.05499210920044;1369123993
1;1;51.16773152628097;75.30452759183459;1369124151
1;1;51.16773152628097;75.55156601953217;1369133924
1;1;51.16773152628097;75.79613239669189;1369145040
0;1;50.65605421101815;75.79613239669189;1369166436
0;0;51.149493668907986;75.79613239669189;1369212708
1;1;51.149493668907986;76.03825147699435;1369214781
0;0;51.63799873221892;76.03825147699435;1369324542
1;1;51.63799873221892;76.27794776592258;1369332589
1;1;51.63799873221892;76.51524552325736;1369332649
0;0;52.121618744896736;76.51524552325736;1369332681
0;0;52.600402557447765;76.51524552325736;1369333602
0;0;53.0743985318733;76.51524552325736;1369379806
1;1;53.0743985318733;76.75016876554702;1369682850
1;1;53.0743985318733;76.9827412685524;1369771704
0;0;53.54365454655458;76.9827412685524;1369809464
1;1;53.54365454655458;77.21298656966717;1369818931
0;0;54.008218001089034;77.21298656966717;1369837439
0;0;54.46813582107816;77.21298656966717;1369839901
0;0;54.92345446286738;77.21298656966717;1369903827
0;1;54.37421991823871;77.21298656966717;1369932472
1;0;54.37421991823871;76.44061522049526;1369939555
1;0;54.37421991823871;75.6759723918241;1369943489
0;0;54.830477719056326;75.6759723918241;1369985936
1;1;54.830477719056326;75.91928722693429;1369997590
1;1;54.830477719056326;76.16016742951844;1370004082
0;1;54.28217294186577;76.16016742951844;1370006192
1;1;54.28217294186577;76.3986373754503;1370009906
0;0;54.73935121244712;76.3986373754503;1370013432
1;1;54.73935121244712;76.63472119625644;1370015585
0;1;54.19195770032265;76.63472119625644;1370083181
0;1;53.65003812331942;76.63472119625644;1370268677
1;1;53.65003812331942;76.86844278157146;1370269874
0;0;54.11353774208624;76.86844278157146;1370274061
0;0;54.572402364665386;76.86844278157146;1370283516
0;1;54.02667834101873;76.86844278157146;1370289241
1;1;54.02667834101873;77.09982578156843;1370289476
1;1;54.02667834101873;77.32889360936473;1370345448
0;0;54.48641155760855;77.32889360936473;1370354441
0;0;54.941547442032466;77.32889360936473;1370357243
0;0;55.39213196761216;77.32889360936473;1370358805
0;1;54.83821064793602;77.32889360936473;1370360669
0;1;54.289828541456664;77.32889360936473;1370360745
0;0;54.746930256042106;77.32889360936473;1370361021
